Species,Dataset,File Name,Tetracycline,Ampicillin,Amoxicillin-Clavulanic acid,Cefoxitin,Ceftiofur,Gentamicin,Ceftriaxone,clusters,split
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156384.fna,R,R,R,R,R,S,I,60,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156385.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156386.fna,R,S,S,S,S,S,S,31,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156387.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156388.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156389.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156390.fna,S,S,S,S,S,S,S,42,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156391.fna,R,R,R,R,R,S,I,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3156392.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173523.fna,S,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173524.fna,S,S,S,S,S,R,S,101,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173525.fna,R,R,R,I,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173526.fna,S,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173527.fna,R,R,R,R,R,S,R,60,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173528.fna,R,R,R,R,R,S,R,60,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173538.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173539.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173540.fna,S,S,S,S,S,S,S,23,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173541.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173550.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173551.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173552.fna,R,R,R,I,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173553.fna,S,S,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173554.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173555.fna,S,S,S,S,S,S,S,36,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173556.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173557.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173558.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173559.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173560.fna,S,S,S,S,S,S,S,23,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173561.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173562.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173563.fna,R,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173564.fna,R,R,R,R,R,S,R,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173565.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173683.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173684.fna,R,S,S,S,S,S,S,28,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173685.fna,R,S,S,S,S,S,S,12,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173686.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173687.fna,R,S,S,S,S,S,S,29,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173688.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173690.fna,R,R,I,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173691.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173693.fna,R,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173696.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173697.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173698.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173699.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173700.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173701.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173702.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173703.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173704.fna,S,S,S,S,S,S,S,48,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3173705.fna,S,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180032.fna,R,S,S,S,S,S,S,16,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180033.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180034.fna,R,S,S,S,S,S,S,12,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180035.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180036.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180037.fna,R,S,S,S,S,S,S,36,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180038.fna,R,R,S,S,R,I,R,131,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180040.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180041.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180044.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180045.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180046.fna,R,S,S,S,S,S,S,35,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180047.fna,R,S,S,S,S,S,S,9,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180048.fna,R,R,R,R,R,S,R,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180051.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3180052.fna,R,R,S,S,S,S,S,76,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182542.fna,R,R,R,R,R,S,R,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182543.fna,R,R,R,R,R,S,R,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182544.fna,R,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182545.fna,R,R,R,R,R,S,R,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182546.fna,R,R,R,R,R,S,R,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182547.fna,R,R,I,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182548.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182549.fna,R,R,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182550.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182551.fna,S,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182552.fna,R,R,R,R,R,S,I,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182553.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182554.fna,R,R,R,R,I,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182555.fna,R,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3182556.fna,R,R,S,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184114.fna,R,R,S,S,S,R,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184116.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184123.fna,R,R,S,S,S,S,S,19,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184155.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184156.fna,R,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184157.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184158.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184159.fna,R,S,S,S,S,R,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184160.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184161.fna,R,R,I,S,S,R,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184162.fna,S,S,S,S,S,S,S,85,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184164.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184165.fna,R,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184166.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184167.fna,R,R,I,S,S,R,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184168.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184169.fna,R,R,R,I,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184183.fna,R,R,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184184.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184185.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184186.fna,S,S,S,S,S,S,S,23,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184187.fna,I,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184188.fna,I,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184189.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184190.fna,R,R,R,R,R,S,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184191.fna,S,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184192.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184193.fna,R,R,R,I,R,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184194.fna,R,R,R,I,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184195.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184196.fna,R,R,R,I,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3184197.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185036.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185037.fna,R,R,R,R,R,S,I,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185038.fna,R,R,R,R,R,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185039.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185044.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185045.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185046.fna,R,R,R,R,R,R,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185048.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185049.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185050.fna,R,R,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185051.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185052.fna,R,R,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185053.fna,S,R,R,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185054.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185055.fna,S,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185056.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3185089.fna,S,S,S,S,S,S,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188160.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188161.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188162.fna,R,S,S,S,S,R,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188253.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188254.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188255.fna,R,S,S,S,S,S,S,29,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188256.fna,R,R,I,S,S,S,S,29,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188257.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188258.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188259.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188260.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188261.fna,S,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3188262.fna,R,S,S,S,S,R,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191434.fna,S,S,S,S,S,S,S,43,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191435.fna,S,S,S,S,S,S,S,53,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191436.fna,R,R,S,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191437.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191438.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191439.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191442.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3191444.fna,R,S,S,S,S,S,S,115,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194563.fna,S,S,S,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194564.fna,R,S,S,S,S,R,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194565.fna,R,S,S,S,S,R,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194566.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194567.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194568.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194569.fna,S,S,S,S,S,S,S,106,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194570.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194571.fna,R,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3194572.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198619.fna,R,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198620.fna,R,R,S,S,S,S,S,23,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198622.fna,S,S,S,S,S,S,S,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198624.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198625.fna,R,R,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198626.fna,S,S,S,S,S,S,S,18,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198627.fna,S,S,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198628.fna,S,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198629.fna,S,R,I,S,S,R,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198630.fna,S,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198631.fna,S,S,S,S,S,S,S,46,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3198632.fna,R,R,S,S,S,R,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3199879.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3199880.fna,S,S,S,S,S,S,S,123,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3199881.fna,S,S,S,S,S,S,S,123,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3199882.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3199883.fna,S,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3203827.fna,S,S,S,S,S,S,S,90,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3203828.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3203829.fna,R,R,S,S,I,R,S,120,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3203831.fna,S,S,S,S,S,R,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3203832.fna,R,S,S,S,S,S,S,96,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210379.fna,S,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210380.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210381.fna,S,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210382.fna,S,S,S,S,S,S,S,52,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210383.fna,S,S,S,S,S,S,S,30,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210384.fna,S,S,S,S,S,S,S,52,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210385.fna,S,S,S,S,S,S,S,30,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210386.fna,S,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210387.fna,S,S,S,S,S,S,S,30,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210388.fna,S,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210389.fna,S,S,S,S,S,S,S,146,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210390.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210391.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210392.fna,S,S,S,S,S,S,S,146,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210393.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210661.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210662.fna,R,R,S,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210663.fna,R,R,S,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3210664.fna,I,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3215339.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3215340.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3215341.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3215342.fna,R,R,R,R,R,S,R,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3215343.fna,S,S,S,S,S,S,S,123,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3215344.fna,S,R,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3217371.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3217372.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3217373.fna,R,R,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3217374.fna,S,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3217375.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219137.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219139.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219140.fna,S,R,R,R,R,S,I,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219142.fna,R,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219158.fna,R,R,I,S,S,R,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219161.fna,R,R,R,R,R,R,R,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219163.fna,R,R,R,R,R,R,R,91,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219165.fna,R,R,R,R,R,S,R,91,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219167.fna,S,S,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219169.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219170.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219178.fna,R,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219179.fna,R,R,R,R,R,S,R,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219180.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219181.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219182.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219184.fna,R,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219185.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3219186.fna,S,R,R,R,R,S,R,9,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223088.fna,R,R,I,S,S,R,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223089.fna,R,R,I,S,S,R,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223090.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223091.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223092.fna,S,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223093.fna,R,R,R,R,R,S,I,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223094.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223095.fna,I,S,S,S,S,S,S,19,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223096.fna,R,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223097.fna,R,S,S,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223098.fna,R,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223099.fna,R,R,R,R,R,R,R,69,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223100.fna,S,S,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223101.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223102.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223103.fna,R,R,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223148.fna,S,R,S,S,S,S,S,73,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223149.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223150.fna,R,R,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223151.fna,R,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3223152.fna,S,S,S,S,S,S,S,5,train
